,id,deviceName,eventName,startTime,endTime,duration,totalProduction,productionAtStart,productionAtEnd,Status,speed,orderId,stopId,timestamp
2328,2328,MiraFlex 1,Running,2024-03-15 03:09:08,2024-03-15 03:22:28,0 days 00:13:20,5650.0,50562.0,56212.0,1,,541,0,03/15/2024 03:22:28
2329,2329,MiraFlex 1,Stop,2024-03-15 03:22:28,2024-03-15 03:38:48,0 days 00:16:20,22.0,56212.0,56234.0,0,,541,5070,03/15/2024 03:38:48
2330,2330,MiraFlex 1,Running,2024-03-15 03:38:48,2024-03-15 03:50:48,0 days 00:12:00,5287.0,56234.0,61521.0,1,,541,0,03/15/2024 03:50:48
2331,2331,MiraFlex 1,Stop,2024-03-15 03:50:48,2024-03-15 03:54:28,0 days 00:03:40,33.0,61521.0,61554.0,0,,541,5071,03/15/2024 03:54:28
2332,2332,MiraFlex 1,Running,2024-03-15 03:54:28,2024-03-15 03:56:08,0 days 00:01:40,612.0,61554.0,62166.0,1,,541,0,03/15/2024 03:56:08
2333,2333,MiraFlex 1,Stop,2024-03-15 03:56:08,2024-03-15 04:05:48,0 days 00:09:40,31.0,62166.0,62197.0,0,,541,5072,03/15/2024 04:05:48
2334,2334,MiraFlex 1,Running,2024-03-15 04:05:48,2024-03-15 04:22:29,0 days 00:16:41,7719.0,62197.0,69916.0,1,,541,0,03/15/2024 04:22:29
2335,2335,MiraFlex 1,Stop,2024-03-15 04:22:29,2024-03-15 04:39:29,0 days 00:17:00,10.0,69916.0,69926.0,0,,541,5073,03/15/2024 04:39:29
2336,2336,MiraFlex 1,Running,2024-03-15 04:39:29,2024-03-15 04:44:49,0 days 00:05:20,2206.0,69926.0,72132.0,1,,541,0,03/15/2024 04:44:49
2337,2337,MiraFlex 1,Stop,2024-03-15 04:44:49,2024-03-15 05:57:29,0 days 01:12:40,30.0,72132.0,72162.0,0,,541,5074,03/15/2024 05:57:29
2338,2338,MiraFlex 1,Running,2024-03-15 05:57:29,2024-03-15 06:01:49,0 days 00:04:20,1742.0,72162.0,73904.0,1,,541,0,03/15/2024 06:01:49
2339,2339,MiraFlex 1,Stop,2024-03-15 06:01:49,2024-03-15 06:11:30,0 days 00:09:41,54.0,73904.0,73958.0,0,,541,5075,03/15/2024 06:11:30
2340,2340,MiraFlex 1,Running,2024-03-15 06:11:30,2024-03-15 06:21:50,0 days 00:10:20,4159.0,73958.0,78117.0,1,,541,0,03/15/2024 06:21:50
2341,2341,MiraFlex 1,Stop,2024-03-15 06:21:50,2024-03-15 06:34:30,0 days 00:12:40,44.0,78117.0,78161.0,0,,541,5076,03/15/2024 06:34:30
2342,2342,MiraFlex 1,Running,2024-03-15 06:34:30,2024-03-15 06:54:10,0 days 00:19:40,7851.0,78161.0,86012.0,1,,541,0,03/15/2024 06:54:10
2343,2343,MiraFlex 1,Stop,2024-03-15 06:54:10,2024-03-15 07:13:50,0 days 00:19:40,-85967.0,86012.0,45.0,0,,541,5077,03/15/2024 07:13:50
2344,2344,MiraFlex 1,Running,2024-03-15 07:13:50,2024-03-15 07:21:50,0 days 00:08:00,2836.0,45.0,2881.0,1,,541,0,03/15/2024 07:21:50
2345,2345,MiraFlex 1,Stop,2024-03-15 07:21:50,2024-03-15 07:33:50,0 days 00:12:00,31.0,2881.0,2912.0,0,,541,4974,03/15/2024 07:33:50
2346,2346,MiraFlex 1,Running,2024-03-15 07:33:50,2024-03-15 07:35:30,0 days 00:01:40,508.0,2912.0,3420.0,1,,541,0,03/15/2024 07:35:30
2347,2347,MiraFlex 1,Stop,2024-03-15 07:35:30,2024-03-15 07:36:50,0 days 00:01:20,42.0,3420.0,3462.0,0,,541,4975,03/15/2024 07:36:50
2348,2348,MiraFlex 1,Running,2024-03-15 07:36:50,2024-03-15 07:44:50,0 days 00:08:00,3034.0,3462.0,6496.0,1,,541,0,03/15/2024 07:44:50
2349,2349,MiraFlex 1,Stop,2024-03-15 07:44:50,2024-03-15 07:49:50,0 days 00:05:00,2.0,6496.0,6498.0,0,,541,4976,03/15/2024 07:49:50
2350,2350,MiraFlex 1,Running,2024-03-15 07:49:50,2024-03-15 08:01:10,0 days 00:11:20,4170.0,6498.0,10668.0,1,,541,0,03/15/2024 08:01:10
2351,2351,MiraFlex 1,Stop,2024-03-15 08:01:10,2024-03-15 09:17:11,0 days 01:16:01,11.0,10668.0,10679.0,0,,541,4977,03/15/2024 09:17:11
2352,2352,MiraFlex 1,Running,2024-03-15 09:17:11,2024-03-15 09:17:31,0 days 00:00:20,26.0,10679.0,10705.0,1,,541,0,03/15/2024 09:17:31
2353,2353,MiraFlex 1,Stop,2024-03-15 09:17:31,2024-03-15 09:20:11,0 days 00:02:40,36.0,10705.0,10741.0,0,,541,4978,03/15/2024 09:20:11
2354,2354,MiraFlex 1,Running,2024-03-15 09:20:11,2024-03-15 09:22:51,0 days 00:02:40,431.0,10741.0,11172.0,1,,541,0,03/15/2024 09:22:51
2355,2355,MiraFlex 1,Stop,2024-03-15 09:22:51,2024-03-15 09:27:31,0 days 00:04:40,9.0,11172.0,11181.0,0,,541,4979,03/15/2024 09:27:31
2356,2356,MiraFlex 1,Running,2024-03-15 09:27:31,2024-03-15 09:31:51,0 days 00:04:20,1586.0,11181.0,12767.0,1,,541,0,03/15/2024 09:31:51
2357,2357,MiraFlex 1,Stop,2024-03-15 09:31:51,2024-03-15 09:49:51,0 days 00:18:00,75.0,12767.0,12842.0,0,,541,4980,03/15/2024 09:49:51
2358,2358,MiraFlex 1,Running,2024-03-15 09:49:51,2024-03-15 09:54:31,0 days 00:04:40,1820.0,12842.0,14662.0,1,,541,0,03/15/2024 09:54:31
2359,2359,MiraFlex 1,Stop,2024-03-15 09:54:31,2024-03-15 09:58:31,0 days 00:04:00,40.0,14662.0,14702.0,0,,541,4981,03/15/2024 09:58:31
2360,2360,MiraFlex 1,Running,2024-03-15 09:58:31,2024-03-15 10:23:52,0 days 00:25:21,9959.0,14702.0,24661.0,1,,541,0,03/15/2024 10:23:52
2361,2361,MiraFlex 1,Stop,2024-03-15 10:23:52,2024-03-15 10:28:52,0 days 00:05:00,28.0,24661.0,24689.0,0,,541,4982,03/15/2024 10:28:52
2362,2362,MiraFlex 1,Running,2024-03-15 10:28:52,2024-03-15 10:37:52,0 days 00:09:00,3448.0,24689.0,28137.0,1,,541,0,03/15/2024 10:37:52
2363,2363,MiraFlex 1,Stop,2024-03-15 10:37:52,2024-03-15 11:07:32,0 days 00:29:40,5.0,28137.0,28142.0,0,,541,4983,03/15/2024 11:07:32
2364,2364,MiraFlex 1,Running,2024-03-15 11:07:32,2024-03-15 11:16:52,0 days 00:09:20,960.0,28142.0,29102.0,1,,541,0,03/15/2024 11:16:52
2365,2365,MiraFlex 1,Stop,2024-03-15 11:16:52,2024-03-15 11:37:52,0 days 00:21:00,76.0,29102.0,29178.0,0,,541,4984,03/15/2024 11:37:52
2366,2366,MiraFlex 1,Running,2024-03-15 11:37:52,2024-03-15 11:39:52,0 days 00:02:00,785.0,29178.0,29963.0,1,,541,0,03/15/2024 11:39:52
2367,2367,MiraFlex 1,Stop,2024-03-15 11:39:52,2024-03-15 11:58:12,0 days 00:18:20,3.0,29963.0,29966.0,0,,541,4985,03/15/2024 11:58:12
2368,2368,MiraFlex 1,Running,2024-03-15 11:58:12,2024-03-15 11:58:52,0 days 00:00:40,175.0,29966.0,30141.0,1,,541,0,03/15/2024 11:58:52
2369,2369,MiraFlex 1,Stop,2024-03-15 11:58:52,2024-03-15 12:20:13,0 days 00:21:21,55.0,30141.0,30196.0,0,,541,4986,03/15/2024 12:20:13
2370,2370,MiraFlex 1,Running,2024-03-15 12:20:13,2024-03-15 12:20:33,0 days 00:00:20,74.0,30196.0,30270.0,1,,541,0,03/15/2024 12:20:33
2371,2371,MiraFlex 1,Stop,2024-03-15 12:20:33,2024-03-15 12:52:13,0 days 00:31:40,2.0,30270.0,30272.0,0,,541,4987,03/15/2024 12:52:13
2372,2372,MiraFlex 1,Running,2024-03-15 12:52:13,2024-03-15 12:52:53,0 days 00:00:40,94.0,30272.0,30366.0,1,,541,0,03/15/2024 12:52:53
2373,2373,MiraFlex 1,Stop,2024-03-15 12:52:53,2024-03-15 12:53:33,0 days 00:00:40,20.0,30366.0,30386.0,0,,541,4988,03/15/2024 12:53:33
2374,2374,MiraFlex 1,Running,2024-03-15 12:53:33,2024-03-15 12:54:13,0 days 00:00:40,137.0,30386.0,30523.0,1,,541,0,03/15/2024 12:54:13
2375,2375,MiraFlex 1,Stop,2024-03-15 12:54:13,2024-03-15 12:56:13,0 days 00:02:00,45.0,30523.0,30568.0,0,,541,4989,03/15/2024 12:56:13
2376,2376,MiraFlex 1,Running,2024-03-15 12:56:13,2024-03-15 12:56:53,0 days 00:00:40,132.0,30568.0,30700.0,1,,541,0,03/15/2024 12:56:53
2377,2377,MiraFlex 1,Stop,2024-03-15 12:56:53,2024-03-15 13:03:33,0 days 00:06:40,10.0,30700.0,30710.0,0,,541,4990,03/15/2024 13:03:33
2378,2378,MiraFlex 1,Running,2024-03-15 13:03:33,2024-03-15 13:04:13,0 days 00:00:40,114.0,30710.0,30824.0,1,,541,0,03/15/2024 13:04:13
2379,2379,MiraFlex 1,Stop,2024-03-15 13:04:13,2024-03-15 14:05:34,0 days 01:01:21,69.0,30824.0,30893.0,0,,541,4991,03/15/2024 14:05:34
2380,2380,MiraFlex 1,Running,2024-03-15 14:05:34,2024-03-15 14:09:34,0 days 00:04:00,1498.0,30893.0,32391.0,1,,541,0,03/15/2024 14:09:34
2381,2381,MiraFlex 1,Stop,2024-03-15 14:09:34,2024-03-15 14:33:34,0 days 00:24:00,67.0,32391.0,32458.0,0,,541,4992,03/15/2024 14:33:34
2382,2382,MiraFlex 1,Running,2024-03-15 14:33:34,2024-03-15 14:48:54,0 days 00:15:20,5973.0,32458.0,38431.0,1,,541,0,03/15/2024 14:48:54
2383,2383,MiraFlex 1,Stop,2024-03-15 14:48:54,2024-03-15 15:15:14,0 days 00:26:20,-38414.0,38431.0,17.0,0,,541,5097,03/15/2024 15:15:14
2384,2384,MiraFlex 1,Running,2024-03-15 15:15:14,2024-03-15 15:27:54,0 days 00:12:40,4816.0,17.0,4833.0,1,,541,0,03/15/2024 15:27:54
2385,2385,MiraFlex 1,Stop,2024-03-15 15:27:54,2024-03-15 15:48:14,0 days 00:20:20,7.0,4833.0,4840.0,0,,541,4937,03/15/2024 15:48:14
2386,2386,MiraFlex 1,Running,2024-03-15 15:48:14,2024-03-15 15:53:14,0 days 00:05:00,1716.0,4840.0,6556.0,1,,541,0,03/15/2024 15:53:14
2387,2387,MiraFlex 1,Stop,2024-03-15 15:53:14,2024-03-15 15:54:54,0 days 00:01:40,26.0,6556.0,6582.0,0,,541,4938,03/15/2024 15:54:54
2388,2388,MiraFlex 1,Running,2024-03-15 15:54:54,2024-03-15 16:01:15,0 days 00:06:21,2404.0,6582.0,8986.0,1,,541,0,03/15/2024 16:01:15
2389,2389,MiraFlex 1,Stop,2024-03-15 16:01:15,2024-03-15 16:02:15,0 days 00:01:00,60.0,8986.0,9046.0,0,,541,4939,03/15/2024 16:02:15
2390,2390,MiraFlex 1,Running,2024-03-15 16:02:15,2024-03-15 16:11:55,0 days 00:09:40,3729.0,9046.0,12775.0,1,,541,0,03/15/2024 16:11:55
2391,2391,MiraFlex 1,Stop,2024-03-15 16:11:55,2024-03-15 16:13:35,0 days 00:01:40,92.0,12775.0,12867.0,0,,541,4940,03/15/2024 16:13:35
2392,2392,MiraFlex 1,Running,2024-03-15 16:13:35,2024-03-15 16:19:55,0 days 00:06:20,2465.0,12867.0,15332.0,1,,541,0,03/15/2024 16:19:55
2393,2393,MiraFlex 1,Stop,2024-03-15 16:19:55,2024-03-15 16:21:55,0 days 00:02:00,59.0,15332.0,15391.0,0,,541,4941,03/15/2024 16:21:55
2394,2394,MiraFlex 1,Running,2024-03-15 16:21:55,2024-03-15 16:26:15,0 days 00:04:20,1626.0,15391.0,17017.0,1,,541,0,03/15/2024 16:26:15
2395,2395,MiraFlex 1,Stop,2024-03-15 16:26:15,2024-03-15 16:43:15,0 days 00:17:00,1.0,17017.0,17018.0,0,,541,4942,03/15/2024 16:43:15
2396,2396,MiraFlex 1,Running,2024-03-15 16:43:15,2024-03-15 16:48:35,0 days 00:05:20,588.0,17018.0,17606.0,1,,541,0,03/15/2024 16:48:35
2397,2397,MiraFlex 1,Stop,2024-03-15 16:48:35,2024-03-15 17:13:55,0 days 00:25:20,25.0,17606.0,17631.0,0,,541,4943,03/15/2024 17:13:55
2398,2398,MiraFlex 1,Running,2024-03-15 17:13:55,2024-03-15 17:14:35,0 days 00:00:40,186.0,17631.0,17817.0,1,,541,0,03/15/2024 17:14:35
2399,2399,MiraFlex 1,Stop,2024-03-15 17:14:35,2024-03-15 17:18:15,0 days 00:03:40,11.0,17817.0,17828.0,0,,541,4944,03/15/2024 17:18:15
2400,2400,MiraFlex 1,Running,2024-03-15 17:18:15,2024-03-15 17:22:55,0 days 00:04:40,1764.0,17828.0,19592.0,1,,541,0,03/15/2024 17:22:55
2401,2401,MiraFlex 1,Stop,2024-03-15 17:22:55,2024-03-15 17:32:35,0 days 00:09:40,60.0,19592.0,19652.0,0,,541,4945,03/15/2024 17:32:35
2402,2402,MiraFlex 1,Running,2024-03-15 17:32:35,2024-03-15 17:33:35,0 days 00:01:00,295.0,19652.0,19947.0,1,,541,0,03/15/2024 17:33:35
2403,2403,MiraFlex 1,Stop,2024-03-15 17:33:35,2024-03-15 17:35:15,0 days 00:01:40,6.0,19947.0,19953.0,0,,541,4946,03/15/2024 17:35:15
2404,2404,MiraFlex 1,Running,2024-03-15 17:35:15,2024-03-15 17:37:35,0 days 00:02:20,905.0,19953.0,20858.0,1,,541,0,03/15/2024 17:37:35
2405,2405,MiraFlex 1,Stop,2024-03-15 17:37:35,2024-03-15 17:49:35,0 days 00:12:00,14.0,20858.0,20872.0,0,,541,4947,03/15/2024 17:49:35
2406,2406,MiraFlex 1,Running,2024-03-15 17:49:35,2024-03-15 17:55:55,0 days 00:06:20,2451.0,20872.0,23323.0,1,,541,0,03/15/2024 17:55:55
2407,2407,MiraFlex 1,Stop,2024-03-15 17:55:55,2024-03-15 18:16:16,0 days 00:20:21,9.0,23323.0,23332.0,0,,541,4948,03/15/2024 18:16:16
2408,2408,MiraFlex 1,Running,2024-03-15 18:16:16,2024-03-15 18:39:56,0 days 00:23:40,9418.0,23332.0,32750.0,1,,541,0,03/15/2024 18:39:56
2409,2409,MiraFlex 1,Stop,2024-03-15 18:39:56,2024-03-15 19:26:36,0 days 00:46:40,22.0,32750.0,32772.0,0,,541,4949,03/15/2024 19:26:36
2410,2410,MiraFlex 1,Running,2024-03-15 19:26:36,2024-03-15 19:28:36,0 days 00:02:00,677.0,32772.0,33449.0,1,,541,0,03/15/2024 19:28:36
2411,2411,MiraFlex 1,Stop,2024-03-15 19:28:36,2024-03-15 19:42:16,0 days 00:13:40,34.0,33449.0,33483.0,0,,541,4950,03/15/2024 19:42:16
2412,2412,MiraFlex 1,Running,2024-03-15 19:42:16,2024-03-15 19:52:16,0 days 00:10:00,3867.0,33483.0,37350.0,1,,541,0,03/15/2024 19:52:16
2413,2413,MiraFlex 1,Stop,2024-03-15 19:52:16,2024-03-15 20:08:57,0 days 00:16:41,43.0,37350.0,37393.0,0,,541,4951,03/15/2024 20:08:57
2414,2414,MiraFlex 1,Running,2024-03-15 20:08:57,2024-03-15 20:13:17,0 days 00:04:20,1505.0,37393.0,38898.0,1,,541,0,03/15/2024 20:13:17
2415,2415,MiraFlex 1,Stop,2024-03-15 20:13:17,2024-03-15 20:19:37,0 days 00:06:20,48.0,38898.0,38946.0,0,,541,4952,03/15/2024 20:19:37
2416,2416,MiraFlex 1,Running,2024-03-15 20:19:37,2024-03-15 20:20:57,0 days 00:01:20,456.0,38946.0,39402.0,1,,541,0,03/15/2024 20:20:57
2417,2417,MiraFlex 1,Stop,2024-03-15 20:20:57,2024-03-15 20:23:17,0 days 00:02:20,26.0,39402.0,39428.0,0,,541,4953,03/15/2024 20:23:17
2418,2418,MiraFlex 1,Running,2024-03-15 20:23:17,2024-03-15 20:57:57,0 days 00:34:40,13714.0,39428.0,53142.0,1,,541,0,03/15/2024 20:57:57
2419,2419,MiraFlex 1,Stop,2024-03-15 20:57:57,2024-03-15 21:12:17,0 days 00:14:20,35.0,53142.0,53177.0,0,,541,4954,03/15/2024 21:12:17
2420,2420,MiraFlex 1,Running,2024-03-15 21:12:17,2024-03-15 21:12:57,0 days 00:00:40,65.0,53177.0,53242.0,1,,541,0,03/15/2024 21:12:57
2421,2421,MiraFlex 1,Stop,2024-03-15 21:12:57,2024-03-15 21:13:37,0 days 00:00:40,51.0,53242.0,53293.0,0,,541,4955,03/15/2024 21:13:37
2422,2422,MiraFlex 1,Running,2024-03-15 21:13:37,2024-03-15 21:19:37,0 days 00:06:00,2377.0,53293.0,55670.0,1,,541,0,03/15/2024 21:19:37
2423,2423,MiraFlex 1,Stop,2024-03-15 21:19:37,2024-03-15 21:21:37,0 days 00:02:00,31.0,55670.0,55701.0,0,,541,4956,03/15/2024 21:21:37
2424,2424,MiraFlex 1,Running,2024-03-15 21:21:37,2024-03-15 21:21:57,0 days 00:00:20,11.0,55701.0,55712.0,1,,541,0,03/15/2024 21:21:57
2425,2425,MiraFlex 1,Stop,2024-03-15 21:21:57,2024-03-15 21:23:57,0 days 00:02:00,2.0,55712.0,55714.0,0,,541,4957,03/15/2024 21:23:57
2426,2426,MiraFlex 1,Running,2024-03-15 21:23:57,2024-03-15 21:24:57,0 days 00:01:00,89.0,55714.0,55803.0,1,,541,0,03/15/2024 21:24:57
2427,2427,MiraFlex 1,Stop,2024-03-15 21:24:57,2024-03-15 21:26:17,0 days 00:01:20,8.0,55803.0,55811.0,0,,541,4958,03/15/2024 21:26:17
2428,2428,MiraFlex 1,Running,2024-03-15 21:26:17,2024-03-15 21:26:57,0 days 00:00:40,72.0,55811.0,55883.0,1,,541,0,03/15/2024 21:26:57
2429,2429,MiraFlex 1,Stop,2024-03-15 21:26:57,2024-03-15 21:31:37,0 days 00:04:40,55.0,55883.0,55938.0,0,,541,4959,03/15/2024 21:31:37
2430,2430,MiraFlex 1,Running,2024-03-15 21:31:37,2024-03-15 21:31:57,0 days 00:00:20,9.0,55938.0,55947.0,1,,541,0,03/15/2024 21:31:57
2431,2431,MiraFlex 1,Stop,2024-03-15 21:31:57,2024-03-15 21:42:57,0 days 00:11:00,16.0,55947.0,55963.0,0,,541,4960,03/15/2024 21:42:57
2432,2432,MiraFlex 1,Running,2024-03-15 21:42:57,2024-03-15 21:53:57,0 days 00:11:00,3478.0,55963.0,59441.0,1,,541,0,03/15/2024 21:53:57
2433,2433,MiraFlex 1,Stop,2024-03-15 21:53:57,2024-03-15 22:01:38,0 days 00:07:41,19.0,59441.0,59460.0,0,,541,4961,03/15/2024 22:01:38
2434,2434,MiraFlex 1,Running,2024-03-15 22:01:38,2024-03-15 22:09:58,0 days 00:08:20,3210.0,59460.0,62670.0,1,,541,0,03/15/2024 22:09:58
2435,2435,MiraFlex 1,Stop,2024-03-15 22:09:58,2024-03-15 22:13:18,0 days 00:03:20,38.0,62670.0,62708.0,0,,541,4962,03/15/2024 22:13:18
2436,2436,MiraFlex 1,Running,2024-03-15 22:13:18,2024-03-15 22:41:58,0 days 00:28:40,11349.0,62708.0,74057.0,1,,541,0,03/15/2024 22:41:58
2437,2437,MiraFlex 1,Stop,2024-03-15 22:41:58,2024-03-15 22:44:58,0 days 00:03:00,75.0,74057.0,74132.0,0,,541,4963,03/15/2024 22:44:58
2438,2438,MiraFlex 1,Running,2024-03-15 22:44:58,2024-03-15 23:00:58,0 days 00:16:00,-73926.0,74132.0,206.0,1,,541,0,03/15/2024 23:00:58
2439,2439,MiraFlex 1,Stop,2024-03-15 23:00:58,2024-03-15 23:22:58,0 days 00:22:00,46.0,206.0,252.0,0,,541,5125,03/15/2024 23:22:58
2440,2440,MiraFlex 1,Running,2024-03-15 23:22:58,2024-03-15 23:55:39,0 days 00:32:41,12924.0,252.0,13176.0,1,,541,0,03/15/2024 23:55:39
2441,2441,MiraFlex 1,Stop,2024-03-15 23:55:39,2024-03-16 00:01:39,0 days 00:06:00,29.0,13176.0,13205.0,0,,541,0,03/16/2024 00:01:39
2442,2442,MiraFlex 1,Running,2024-03-16 00:01:39,2024-03-16 00:04:19,0 days 00:02:40,982.0,13205.0,14187.0,1,,541,0,03/16/2024 00:04:19
2443,2443,MiraFlex 1,Stop,2024-03-16 00:04:19,2024-03-16 00:12:39,0 days 00:08:20,56.0,14187.0,14243.0,0,,541,4911,03/16/2024 00:12:39
2444,2444,MiraFlex 1,Running,2024-03-16 00:12:39,2024-03-16 00:38:19,0 days 00:25:40,10121.0,14243.0,24364.0,1,,541,0,03/16/2024 00:38:19
2445,2445,MiraFlex 1,Stop,2024-03-16 00:38:19,2024-03-16 00:56:39,0 days 00:18:20,0.0,24364.0,24364.0,0,,541,4912,03/16/2024 00:56:39
2446,2446,MiraFlex 1,Running,2024-03-16 00:56:39,2024-03-16 00:59:39,0 days 00:03:00,1135.0,24364.0,25499.0,1,,541,0,03/16/2024 00:59:39
2447,2447,MiraFlex 1,Stop,2024-03-16 00:59:39,2024-03-16 01:02:19,0 days 00:02:40,60.0,25499.0,25559.0,0,,541,4913,03/16/2024 01:02:19
2448,2448,MiraFlex 1,Running,2024-03-16 01:02:19,2024-03-16 01:05:19,0 days 00:03:00,1067.0,25559.0,26626.0,1,,541,0,03/16/2024 01:05:19
2449,2449,MiraFlex 1,Stop,2024-03-16 01:05:19,2024-03-16 01:08:19,0 days 00:03:00,12.0,26626.0,26638.0,0,,541,4914,03/16/2024 01:08:19
2450,2450,MiraFlex 1,Running,2024-03-16 01:08:19,2024-03-16 01:15:59,0 days 00:07:40,2888.0,26638.0,29526.0,1,,541,0,03/16/2024 01:15:59
2451,2451,MiraFlex 1,Stop,2024-03-16 01:15:59,2024-03-16 01:56:40,0 days 00:40:41,24.0,29526.0,29550.0,0,,541,4915,03/16/2024 01:56:40
2452,2452,MiraFlex 1,Running,2024-03-16 01:56:40,2024-03-16 02:05:00,0 days 00:08:20,3241.0,29550.0,32791.0,1,,541,0,03/16/2024 02:05:00
2453,2453,MiraFlex 1,Stop,2024-03-16 02:05:00,2024-03-16 02:08:40,0 days 00:03:40,14.0,32791.0,32805.0,0,,541,4916,03/16/2024 02:08:40
2454,2454,MiraFlex 1,Running,2024-03-16 02:08:40,2024-03-16 02:10:20,0 days 00:01:40,603.0,32805.0,33408.0,1,,541,0,03/16/2024 02:10:20
2455,2455,MiraFlex 1,Stop,2024-03-16 02:10:20,2024-03-16 02:16:00,0 days 00:05:40,1.0,33408.0,33409.0,0,,541,4917,03/16/2024 02:16:00
2456,2456,MiraFlex 1,Running,2024-03-16 02:16:00,2024-03-16 02:21:00,0 days 00:05:00,1827.0,33409.0,35236.0,1,,541,0,03/16/2024 02:21:00
2457,2457,MiraFlex 1,Stop,2024-03-16 02:21:00,2024-03-16 02:27:20,0 days 00:06:20,14.0,35236.0,35250.0,0,,541,4918,03/16/2024 02:27:20
2458,2458,MiraFlex 1,Running,2024-03-16 02:27:20,2024-03-16 02:32:20,0 days 00:05:00,1860.0,35250.0,37110.0,1,,541,0,03/16/2024 02:32:20
2459,2459,MiraFlex 1,Stop,2024-03-16 02:32:20,2024-03-16 02:36:20,0 days 00:04:00,68.0,37110.0,37178.0,0,,541,4919,03/16/2024 02:36:20
2460,2460,MiraFlex 1,Running,2024-03-16 02:36:20,2024-03-16 02:41:00,0 days 00:04:40,1806.0,37178.0,38984.0,1,,541,0,03/16/2024 02:41:00
2461,2461,MiraFlex 1,Stop,2024-03-16 02:41:00,2024-03-16 02:42:40,0 days 00:01:40,61.0,38984.0,39045.0,0,,541,4920,03/16/2024 02:42:40
2462,2462,MiraFlex 1,Running,2024-03-16 02:42:40,2024-03-16 02:47:20,0 days 00:04:40,1748.0,39045.0,40793.0,1,,541,0,03/16/2024 02:47:20
2463,2463,MiraFlex 1,Stop,2024-03-16 02:47:20,2024-03-16 03:01:40,0 days 00:14:20,11.0,40793.0,40804.0,0,,541,4921,03/16/2024 03:01:40
2464,2464,MiraFlex 1,Running,2024-03-16 03:01:40,2024-03-16 03:02:00,0 days 00:00:20,1.0,40804.0,40805.0,1,,541,0,03/16/2024 03:02:00
2465,2465,MiraFlex 1,Stop,2024-03-16 03:02:00,2024-03-16 03:02:20,0 days 00:00:20,9.0,40805.0,40814.0,0,,541,4922,03/16/2024 03:02:20
2466,2466,MiraFlex 1,Running,2024-03-16 03:02:20,2024-03-16 03:10:40,0 days 00:08:20,996.0,40814.0,41810.0,1,,541,0,03/16/2024 03:10:40
2467,2467,MiraFlex 1,Stop,2024-03-16 03:10:40,2024-03-16 03:11:00,0 days 00:00:20,20.0,41810.0,41830.0,0,,541,4923,03/16/2024 03:11:00
2468,2468,MiraFlex 1,Running,2024-03-16 03:11:00,2024-03-16 03:12:20,0 days 00:01:20,126.0,41830.0,41956.0,1,,541,0,03/16/2024 03:12:20
2469,2469,MiraFlex 1,Stop,2024-03-16 03:12:20,2024-03-16 03:13:20,0 days 00:01:00,14.0,41956.0,41970.0,0,,541,4924,03/16/2024 03:13:20
2470,2470,MiraFlex 1,Running,2024-03-16 03:13:20,2024-03-16 03:14:00,0 days 00:00:40,138.0,41970.0,42108.0,1,,541,0,03/16/2024 03:14:00
2471,2471,MiraFlex 1,Stop,2024-03-16 03:14:00,2024-03-16 03:43:40,0 days 00:29:40,68.0,42108.0,42176.0,0,,541,4925,03/16/2024 03:43:40
2472,2472,MiraFlex 1,Running,2024-03-16 03:43:40,2024-03-16 03:48:00,0 days 00:04:20,1680.0,42176.0,43856.0,1,,541,0,03/16/2024 03:48:00
2473,2473,MiraFlex 1,Stop,2024-03-16 03:48:00,2024-03-16 04:02:21,0 days 00:14:21,19.0,43856.0,43875.0,0,,541,4926,03/16/2024 04:02:21
2474,2474,MiraFlex 1,Running,2024-03-16 04:02:21,2024-03-16 04:03:01,0 days 00:00:40,156.0,43875.0,44031.0,1,,541,0,03/16/2024 04:03:01
2475,2475,MiraFlex 1,Stop,2024-03-16 04:03:01,2024-03-16 04:12:41,0 days 00:09:40,25.0,44031.0,44056.0,0,,541,4927,03/16/2024 04:12:41
2476,2476,MiraFlex 1,Running,2024-03-16 04:12:41,2024-03-16 04:17:41,0 days 00:05:00,1860.0,44056.0,45916.0,1,,541,0,03/16/2024 04:17:41
2477,2477,MiraFlex 1,Stop,2024-03-16 04:17:41,2024-03-16 04:20:21,0 days 00:02:40,2.0,45916.0,45918.0,0,,541,4928,03/16/2024 04:20:21
2478,2478,MiraFlex 1,Running,2024-03-16 04:20:21,2024-03-16 04:27:21,0 days 00:07:00,2585.0,45918.0,48503.0,1,,541,0,03/16/2024 04:27:21
2479,2479,MiraFlex 1,Stop,2024-03-16 04:27:21,2024-03-16 04:31:41,0 days 00:04:20,17.0,48503.0,48520.0,0,,541,4929,03/16/2024 04:31:41
2480,2480,MiraFlex 1,Running,2024-03-16 04:31:41,2024-03-16 04:48:41,0 days 00:17:00,6649.0,48520.0,55169.0,1,,541,0,03/16/2024 04:48:41
2481,2481,MiraFlex 1,Stop,2024-03-16 04:48:41,2024-03-16 05:57:22,0 days 01:08:41,48.0,55169.0,55217.0,0,,541,4930,03/16/2024 05:57:22
2482,2482,MiraFlex 1,Running,2024-03-16 05:57:22,2024-03-16 06:14:02,0 days 00:16:40,6622.0,55217.0,61839.0,1,,541,0,03/16/2024 06:14:02
2483,2483,MiraFlex 1,Stop,2024-03-16 06:14:02,2024-03-16 06:16:22,0 days 00:02:20,4.0,61839.0,61843.0,0,,541,4931,03/16/2024 06:16:22
